vendor_id,vendor_name,source,source_index,source_vendor_name,item_id,title,description,price_cents,category,tags,calories,protein,fat,carbs,ingest_ts,calories_imputed,calories_confidence,calories_source,local_match_score,local_match_name
ac4ec427,shree krishna veg es,partner_menus.json,289,shree krishna veg menues,ac4ec427-289,Khichadi Kadhi,,310,,,,,,,2025-12-16T13:42:42.744014,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,290,shree krishna veg menues,ac4ec427-290,Peas Pulao,,260,,,,,,,2025-12-16T13:42:42.744023,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,291,shree krishna veg menues,ac4ec427-291,Dum Biryani,,340,,,,,,,2025-12-16T13:42:42.744031,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,292,shree krishna veg menues,ac4ec427-292,Paneer Tikka Biryani.,,330,,,,,,,2025-12-16T13:42:42.744039,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,293,shree krishna veg menues,ac4ec427-293,Paneer Pulao,,315,,,,,,,2025-12-16T13:42:42.744047,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,294,shree krishna veg menues,ac4ec427-294,Kashmiri Pulao,,305,,,,,,,2025-12-16T13:42:42.744055,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,295,shree krishna veg menues,ac4ec427-295,Cheese Pulao.,,315,,,,,,,2025-12-16T13:42:42.744063,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,296,shree krishna veg menues,ac4ec427-296,Dahi Khichadi,,310,,,,,,,2025-12-16T13:42:42.744071,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,297,shree krishna veg menues,ac4ec427-297,Subz Pulao,,280,,,,,,,2025-12-16T13:42:42.744079,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,298,shree krishna veg menues,ac4ec427-298,Jeera Rice,,190,,,,,,,2025-12-16T13:42:42.744088,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,299,shree krishna veg menues,ac4ec427-299,Curd Rice,,240,,,,,,,2025-12-16T13:42:42.744096,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,300,shree krishna veg menues,ac4ec427-300,Steam Rice,,170,,,,,,,2025-12-16T13:42:42.744105,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,301,shree krishna veg menues,ac4ec427-301,Veg Item. Vegetable Manchurian,,310,,,,,,,2025-12-16T13:42:42.744113,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,302,shree krishna veg menues,ac4ec427-302,Chilli Paneer,,330,,,,,,,2025-12-16T13:42:42.744121,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,303,shree krishna veg menues,ac4ec427-303,Spring Rolls,,330,,,,,,,2025-12-16T13:42:42.744129,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,304,shree krishna veg menues,ac4ec427-304,Paneer Satay,,350,,,,,,,2025-12-16T13:42:42.744140,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,305,shree krishna veg menues,ac4ec427-305,Crispy Paneer.,,350,,,,,,,2025-12-16T13:42:42.744148,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,306,shree krishna veg menues,ac4ec427-306,Kungpao Paneer,,350,,,,,,,2025-12-16T13:42:42.744157,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,307,shree krishna veg menues,ac4ec427-307,Crispy Vegetables,,340,,,,,,,2025-12-16T13:42:42.744165,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,308,shree krishna veg menues,ac4ec427-308,Honey Corn Chilli Paneer.,,350,,,,,,,2025-12-16T13:42:42.744173,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,309,shree krishna veg menues,ac4ec427-309,Shanghai Paneer.,,350,,,,,,,2025-12-16T13:42:42.744181,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,310,shree krishna veg menues,ac4ec427-310,Noodle Crispy Paneer,,330,,,,,,,2025-12-16T13:42:42.744190,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,311,shree krishna veg menues,ac4ec427-311,Vegetable Lollipop,,330,,,,,,,2025-12-16T13:42:42.744198,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,312,shree krishna veg menues,ac4ec427-312,Shezwan Tikka Paneer.,,340,,,,,,,2025-12-16T13:42:42.744207,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,313,shree krishna veg menues,ac4ec427-313,Paneer Hot Pan,,340,,,,,,,2025-12-16T13:42:42.744215,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,314,shree krishna veg menues,ac4ec427-314,Black Pepper Paneer.,,330,,,,,,,2025-12-16T13:42:42.744224,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,315,shree krishna veg menues,ac4ec427-315,Baby Corn Golden Fried,,320,,,,,,,2025-12-16T13:42:42.744232,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,316,shree krishna veg menues,ac4ec427-316,Plain Pav Bhaji,,195,,,,,,,2025-12-16T13:42:42.744240,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,317,shree krishna veg menues,ac4ec427-317,Butter Pav,,70,,,,,,,2025-12-16T13:42:42.744249,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,318,shree krishna veg menues,ac4ec427-318,Tawa Pulav,,290,,,,,,,2025-12-16T13:42:42.744257,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,319,shree krishna veg menues,ac4ec427-319,Paneer Pav Bhaji,,215,,,,,,,2025-12-16T13:42:42.744265,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,320,shree krishna veg menues,ac4ec427-320,Paneer Tawa Pulav,,320,,,,,,,2025-12-16T13:42:42.744273,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,321,shree krishna veg menues,ac4ec427-321,Jain Pav Bhaji,,230,,,,,,,2025-12-16T13:42:42.744282,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,322,shree krishna veg menues,ac4ec427-322,Cheese Tawa Pulav,,320,,,,,,,2025-12-16T13:42:42.744290,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,323,shree krishna veg menues,ac4ec427-323,Masala Pav,,170,,,,,,,2025-12-16T13:42:42.744298,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,324,shree krishna veg menues,ac4ec427-324,Cheese Pav Bhaji,,215,,,,,,,2025-12-16T13:42:42.744306,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,325,shree krishna veg menues,ac4ec427-325,Only Bhaji,,150,,,,,,,2025-12-16T13:42:42.744317,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,326,shree krishna veg menues,ac4ec427-326,Khada Pav Bhaji,,220,,,,,,,2025-12-16T13:42:42.744325,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,327,shree krishna veg menues,ac4ec427-327,Khada Bhaji,,180,,,,,,,2025-12-16T13:42:42.744334,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,328,shree krishna veg menues,ac4ec427-328,Jain Paneer Kofta,,370,,,,,,,2025-12-16T13:42:42.744342,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,329,shree krishna veg menues,ac4ec427-329,Jain Paneer Masala,,360,,,,,,,2025-12-16T13:42:42.744350,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,330,shree krishna veg menues,ac4ec427-330,Jain Kaju Masala,,360,,,,,,,2025-12-16T13:42:42.744358,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,331,shree krishna veg menues,ac4ec427-331,Jain Kaju Curry,,360,,,,,,,2025-12-16T13:42:42.744367,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,332,shree krishna veg menues,ac4ec427-332,Jain Paneer Pulao,,330,,,,,,,2025-12-16T13:42:42.744375,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,333,shree krishna veg menues,ac4ec427-333,Jain Palak Paneer,,330,,,,,,,2025-12-16T13:42:42.744383,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,334,shree krishna veg menues,ac4ec427-334,Jain Green Peas Pulao,,280,,,,,,,2025-12-16T13:42:42.744391,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,335,shree krishna veg menues,ac4ec427-335,Jain Cheese Pulao,,330,,,,,,,2025-12-16T13:42:42.744400,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,336,shree krishna veg menues,ac4ec427-336,Jain Chana Masala,,290,,,,,,,2025-12-16T13:42:42.744408,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,337,shree krishna veg menues,ac4ec427-337,Jain Green Peas Masala,,300,,,,,,,2025-12-16T13:42:42.744416,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,338,shree krishna veg menues,ac4ec427-338,Jain Dal Fry,,280,,,,,,,2025-12-16T13:42:42.744424,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,339,shree krishna veg menues,ac4ec427-339,Naan Butter,,85,,,,,,,2025-12-16T13:42:42.744432,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,340,shree krishna veg menues,ac4ec427-340,Roti Plain,,45,,,,,,,2025-12-16T13:42:42.744441,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,341,shree krishna veg menues,ac4ec427-341,Paneer Paratha,,160,,,,,,,2025-12-16T13:42:42.744449,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,342,shree krishna veg menues,ac4ec427-342,Cheese Paratha,,170,,,,,,,2025-12-16T13:42:42.744457,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,343,shree krishna veg menues,ac4ec427-343,Roti Butter,,60,,,,,,,2025-12-16T13:42:42.744466,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,344,shree krishna veg menues,ac4ec427-344,Methi Roti,,95,,,,,,,2025-12-16T13:42:42.744476,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,345,shree krishna veg menues,ac4ec427-345,Alu Paratha,,140,,,,,,,2025-12-16T13:42:42.744484,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,346,shree krishna veg menues,ac4ec427-346,Methi Paratha,,140,,,,,,,2025-12-16T13:42:42.744493,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,347,shree krishna veg menues,ac4ec427-347,Garlic Naan,,105,,,,,,,2025-12-16T13:42:42.744501,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,348,shree krishna veg menues,ac4ec427-348,Cheese Naan,,120,,,,,,,2025-12-16T13:42:42.744509,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,349,shree krishna veg menues,ac4ec427-349,Stuffed Kulcha,,105,,,,,,,2025-12-16T13:42:42.744517,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,350,shree krishna veg menues,ac4ec427-350,Onion Kulcha,,95,,,,,,,2025-12-16T13:42:42.744525,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,351,shree krishna veg menues,ac4ec427-351,Cheese Butter,,130,,,,,,,2025-12-16T13:42:42.744534,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,352,shree krishna veg menues,ac4ec427-352,Bhatura,,110,,,,,,,2025-12-16T13:42:42.744542,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,353,shree krishna veg menues,ac4ec427-353,Kulcha Butter,,95,,,,,,,2025-12-16T13:42:42.744551,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,354,shree krishna veg menues,ac4ec427-354,Paratha Butter,,85,,,,,,,2025-12-16T13:42:42.744559,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,355,shree krishna veg menues,ac4ec427-355,Naan Plain,,70,,,,,,,2025-12-16T13:42:42.744567,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,356,shree krishna veg menues,ac4ec427-356,Pudina Roti,,95,,,,,,,2025-12-16T13:42:42.744575,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,357,shree krishna veg menues,ac4ec427-357,Missi Roti,,80,,,,,,,2025-12-16T13:42:42.744583,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,358,shree krishna veg menues,ac4ec427-358,Paratha Plain,,75,,,,,,,2025-12-16T13:42:42.744592,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,359,shree krishna veg menues,ac4ec427-359,Veg Item. Schezwan Noodles,,330,,,,,,,2025-12-16T13:42:42.744600,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,360,shree krishna veg menues,ac4ec427-360,Hakka Noodles,,290,,,,,,,2025-12-16T13:42:42.744608,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,361,shree krishna veg menues,ac4ec427-361,Veg Manchurian,,310,,,,,,,2025-12-16T13:42:42.744616,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,362,shree krishna veg menues,ac4ec427-362,Paneer Manchurian,,310,,,,,,,2025-12-16T13:42:42.744625,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,363,shree krishna veg menues,ac4ec427-363,Vegetable Chow Mein,,310,,,,,,,2025-12-16T13:42:42.744634,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,364,shree krishna veg menues,ac4ec427-364,American Chopsuey,,330,,,,,,,2025-12-16T13:42:42.744642,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,365,shree krishna veg menues,ac4ec427-365,Singapori Chilli Noodles,,310,,,,,,,2025-12-16T13:42:42.744650,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,366,shree krishna veg menues,ac4ec427-366,Mushroom Manchurian.,,310,,,,,,,2025-12-16T13:42:42.744658,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,367,shree krishna veg menues,ac4ec427-367,Veg Schezwan,,310,,,,,,,2025-12-16T13:42:42.744667,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,368,shree krishna veg menues,ac4ec427-368,Veg Hot Garlic Sauce,,310,,,,,,,2025-12-16T13:42:42.744675,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,369,shree krishna veg menues,ac4ec427-369,Paneer Schezwan,,310,,,,,,,2025-12-16T13:42:42.744683,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,370,shree krishna veg menues,ac4ec427-370,Cream Of Tomato Soup,,190,,,,,,,2025-12-16T13:42:42.744692,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,371,shree krishna veg menues,ac4ec427-371,Veg Item. Cream Of Brocolli,,205,,,,,,,2025-12-16T13:42:42.744700,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,372,shree krishna veg menues,ac4ec427-372,Manchow Soup.,,195,,,,,,,2025-12-16T13:42:42.744708,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,373,shree krishna veg menues,ac4ec427-373,Manchow Soup,,195,,,,,,,2025-12-16T13:42:42.744716,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,374,shree krishna veg menues,ac4ec427-374,Tomyum Soup,,215,,,,,,,2025-12-16T13:42:42.744725,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,375,shree krishna veg menues,ac4ec427-375,Wonton Noodle Soup,,210,,,,,,,2025-12-16T13:42:42.744733,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,376,shree krishna veg menues,ac4ec427-376,Sweet Corn Soup,,195,,,,,,,2025-12-16T13:42:42.744742,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,377,shree krishna veg menues,ac4ec427-377,Spinach Soup,,195,,,,,,,2025-12-16T13:42:42.744751,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,378,shree krishna veg menues,ac4ec427-378,Wonton Soup,,200,,,,,,,2025-12-16T13:42:42.744759,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,379,shree krishna veg menues,ac4ec427-379,Cream Of Mashroom Soup,,195,,,,,,,2025-12-16T13:42:42.744767,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,380,shree krishna veg menues,ac4ec427-380,Cream Of Veg Soup,,195,,,,,,,2025-12-16T13:42:42.744775,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,381,shree krishna veg menues,ac4ec427-381,Lemon Coriander Soup,,185,,,,,,,2025-12-16T13:42:42.744783,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,382,shree krishna veg menues,ac4ec427-382,Vegetable Clear Soup,,185,,,,,,,2025-12-16T13:42:42.744792,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,383,shree krishna veg menues,ac4ec427-383,Hot & Sour Soup,,185,,,,,,,2025-12-16T13:42:42.744800,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,384,shree krishna veg menues,ac4ec427-384,Multani Mushroom,,320,,,,,,,2025-12-16T13:42:42.744810,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,385,shree krishna veg menues,ac4ec427-385,Peri Peri Tikka Paneer,,310,,,,,,,2025-12-16T13:42:42.744821,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,386,shree krishna veg menues,ac4ec427-386,Reshmi Tikka,,310,,,,,,,2025-12-16T13:42:42.744829,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,387,shree krishna veg menues,ac4ec427-387,Paneer Angara........,,310,,,,,,,2025-12-16T13:42:42.744838,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,388,shree krishna veg menues,ac4ec427-388,Hara Bhara Kebab,,290,,,,,,,2025-12-16T13:42:42.744846,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,389,shree krishna veg menues,ac4ec427-389,"Paneer Akbari, Malai Kebab (Sweet)",,310,,,,,,,2025-12-16T13:42:42.744857,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,390,shree krishna veg menues,ac4ec427-390,Veg Seekh Kabab,,300,,,,,,,2025-12-16T13:42:42.744865,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,391,shree krishna veg menues,ac4ec427-391,Baby Corn Tandoor,,300,,,,,,,2025-12-16T13:42:42.744873,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,392,shree krishna veg menues,ac4ec427-392,Gadbad,,295,,,,,,,2025-12-16T13:42:42.744881,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,393,shree krishna veg menues,ac4ec427-393,Dry Fruit Falooda,,260,,,,,,,2025-12-16T13:42:42.744889,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,394,shree krishna veg menues,ac4ec427-394,Sp. Falooda Kesar Kulfi,,260,,,,,,,2025-12-16T13:42:42.744897,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,395,shree krishna veg menues,ac4ec427-395,Special Fruit Salad,,210,,,,,,,2025-12-16T13:42:42.744906,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,396,shree krishna veg menues,ac4ec427-396,Fruit Plate With Cream,,270,,,,,,,2025-12-16T13:42:42.744914,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,397,shree krishna veg menues,ac4ec427-397,Special Fruit Salad With Icecream,,245,,,,,,,2025-12-16T13:42:42.744922,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,398,shree krishna veg menues,ac4ec427-398,Mango Mastani,,240,,,,,,,2025-12-16T13:42:42.744930,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,399,shree krishna veg menues,ac4ec427-399,Jelly With Ice Cream,,210,,,,,,,2025-12-16T13:42:42.744938,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,400,shree krishna veg menues,ac4ec427-400,Fruit Salad,,190,,,,,,,2025-12-16T13:42:42.744947,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,401,shree krishna veg menues,ac4ec427-401,Gulab Jamun (2 Pcs),,130,,,,,,,2025-12-16T13:42:42.744956,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,402,shree krishna veg menues,ac4ec427-402,Sizzling Brownie,,295,,,,,,,2025-12-16T13:42:42.744964,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,403,shree krishna veg menues,ac4ec427-403,Fruit Jelly,,190,,,,,,,2025-12-16T13:42:42.744973,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,404,shree krishna veg menues,ac4ec427-404,Banana Boat,,280,,,,,,,2025-12-16T13:42:42.744981,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,405,shree krishna veg menues,ac4ec427-405,Spl. Mastani (Mango),,310,,,,,,,2025-12-16T13:42:42.744989,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,406,shree krishna veg menues,ac4ec427-406,Spl. Mastani (Strawberry).,,310,,,,,,,2025-12-16T13:42:42.744997,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,407,shree krishna veg menues,ac4ec427-407,Schezwan Garlic Fried Rice,,390,,,,,,,2025-12-16T13:42:42.745005,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,408,shree krishna veg menues,ac4ec427-408,Triple Schezwan Rice...,,370,,,,,,,2025-12-16T13:42:42.745013,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,409,shree krishna veg menues,ac4ec427-409,Triple Manchurian Rice,,370,,,,,,,2025-12-16T13:42:42.745022,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,410,shree krishna veg menues,ac4ec427-410,Burnt Garlic Fried Rice.,,320,,,,,,,2025-12-16T13:42:42.745030,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,411,shree krishna veg menues,ac4ec427-411,Singapore Fried Rice...,,310,,,,,,,2025-12-16T13:42:42.745038,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,412,shree krishna veg menues,ac4ec427-412,Dal Tadka,,250,,,,,,,2025-12-16T13:42:42.745046,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,413,shree krishna veg menues,ac4ec427-413,Dal Kolhapuri Tadka,,280,,,,,,,2025-12-16T13:42:42.745054,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,414,shree krishna veg menues,ac4ec427-414,Dal Makkhani,,280,,,,,,,2025-12-16T13:42:42.745062,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,415,shree krishna veg menues,ac4ec427-415,Dhabewali Dal,,290,,,,,,,2025-12-16T13:42:42.745070,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,416,shree krishna veg menues,ac4ec427-416,Dal Palak,,260,,,,,,,2025-12-16T13:42:42.745079,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,417,shree krishna veg menues,ac4ec427-417,Dal Fry,,230,,,,,,,2025-12-16T13:42:42.745087,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,418,shree krishna veg menues,ac4ec427-418,Paneer Chilly Grilled S/W,,240,,,,,,,2025-12-16T13:42:42.745095,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,419,shree krishna veg menues,ac4ec427-419,Bombay Grill S/W,,200,,,,,,,2025-12-16T13:42:42.745103,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,420,shree krishna veg menues,ac4ec427-420,Veg Sandwich,,140,,,,,,,2025-12-16T13:42:42.745111,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,421,shree krishna veg menues,ac4ec427-421,Veg Grill S/W,,200,,,,,,,2025-12-16T13:42:42.745119,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,422,shree krishna veg menues,ac4ec427-422,Cheese Grill S/W,,180,,,,,,,2025-12-16T13:42:42.745128,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,423,shree krishna veg menues,ac4ec427-423,Tomato Omelette Toast S/W,,180,,,,,,,2025-12-16T13:42:42.745136,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,424,shree krishna veg menues,ac4ec427-424,Jam Toast,,115,,,,,,,2025-12-16T13:42:42.745146,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,425,shree krishna veg menues,ac4ec427-425,Toast Butter,,95,,,,,,,2025-12-16T13:42:42.745154,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,426,shree krishna veg menues,ac4ec427-426,Bread Butter,,85,,,,,,,2025-12-16T13:42:42.745162,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,427,shree krishna veg menues,ac4ec427-427,Jam Butter,,95,,,,,,,2025-12-16T13:42:42.745170,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,428,shree krishna veg menues,ac4ec427-428,Bread Slice 2 Pcs,,60,,,,,,,2025-12-16T13:42:42.745179,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,429,shree krishna veg menues,ac4ec427-429,Cheese Corn Grill S/W,,210,,,,,,,2025-12-16T13:42:42.745187,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,430,shree krishna veg menues,ac4ec427-430,Mashroom Corn Grill S/W,,220,,,,,,,2025-12-16T13:42:42.745195,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,431,shree krishna veg menues,ac4ec427-431,Veg Fingers,,220,,,,,,,2025-12-16T13:42:42.745204,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,432,shree krishna veg menues,ac4ec427-432,Masala Fries,,180,,,,,,,2025-12-16T13:42:42.745214,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,433,shree krishna veg menues,ac4ec427-433,Potato Cheese Pops,,220,,,,,,,2025-12-16T13:42:42.745223,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,434,shree krishna veg menues,ac4ec427-434,Cheese Garlic Bread,,215,,,,,,,2025-12-16T13:42:42.745231,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,435,shree krishna veg menues,ac4ec427-435,Aloo Tikki,,220,,,,,,,2025-12-16T13:42:42.745239,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,436,shree krishna veg menues,ac4ec427-436,Plain Fries,,180,,,,,,,2025-12-16T13:42:42.745247,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,437,shree krishna veg menues,ac4ec427-437,Chocolate,,170,,,,,,,2025-12-16T13:42:42.745256,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,438,shree krishna veg menues,ac4ec427-438,Strawberry,,160,,,,,,,2025-12-16T13:42:42.745264,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,439,shree krishna veg menues,ac4ec427-439,Butterscotch,,160,,,,,,,2025-12-16T13:42:42.745272,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,440,shree krishna veg menues,ac4ec427-440,Vanilla,,160,,,,,,,2025-12-16T13:42:42.745280,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,441,shree krishna veg menues,ac4ec427-441,Matka Kulfi,,120,,,,,,,2025-12-16T13:42:42.745288,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,442,shree krishna veg menues,ac4ec427-442,Malai Kulfi,,110,,,,,,,2025-12-16T13:42:42.745297,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,443,shree krishna veg menues,ac4ec427-443,Cassatta,,110,,,,,,,2025-12-16T13:42:42.745305,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,444,shree krishna veg menues,ac4ec427-444,Stick Kulfi,,90,,,,,,,2025-12-16T13:42:42.745313,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,445,shree krishna veg menues,ac4ec427-445,Kesar Pista,,170,,,,,,,2025-12-16T13:42:42.745321,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,446,shree krishna veg menues,ac4ec427-446,Pineapple Kaitha,,160,,,,,,,2025-12-16T13:42:42.745329,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,447,shree krishna veg menues,ac4ec427-447,Boondi Kaitha,,160,,,,,,,2025-12-16T13:42:42.745337,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,448,shree krishna veg menues,ac4ec427-448,Subz Raitha,,160,,,,,,,2025-12-16T13:42:42.745345,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,449,shree krishna veg menues,ac4ec427-449,Curd,,150,,,,,,,2025-12-16T13:42:42.745354,,,,,
ac4ec427,shree krishna veg es,partner_menus.json,450,shree krishna veg menues,ac4ec427-450,Masala Papad,,75,,,,,,,2025-12-16T13:42:42.745362,,,,,
